"Story","Title","Result","Date","Stability","Duration (s)"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-23T17:09:00.218+08:00[Asia/Shanghai]","0.0","139.01"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-23T17:11:19.921+08:00[Asia/Shanghai]","0.0","117.24"
