"Story","Title","Result","Date","Stability","Duration (s)"
"Batch posting","Batch posting voiding process","SUCCESS","2023-09-25T20:10:10.531+08:00[Asia/Shanghai]","0.0","112.51"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-09-25T20:12:03.72+08:00[Asia/Shanghai]","0.0","115.62"
