"Story","Title","Result","Date","Stability","Duration (s)"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-09-25T17:42:43.508+08:00[Asia/Shanghai]","0.0","93.66"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-09-25T17:44:17.887+08:00[Asia/Shanghai]","0.0","237.12"
