"Story","Title","Result","Date","Stability","Duration (s)"
"Batch posting","Batch posting voiding process","SUCCESS","2023-11-21T12:31:16.302+08:00[Asia/Shanghai]","0.0","121.14"
"Batch posting","Batch posting general ledger entry","SUCCESS","2023-11-21T12:33:18.181+08:00[Asia/Shanghai]","0.0","112.44"
