"Story","Title","Result","Date","Stability","Duration (s)"
"Redistribution","Pre logging GL distribution current year","SUCCESS","2023-11-21T10:32:08.11+08:00[Asia/Shanghai]","0.0","96.22"
"Redistribution","Pre logging GL distribution prior year","SUCCESS","2023-11-21T10:33:45.017+08:00[Asia/Shanghai]","0.0","95.67"
