"Story","Title","Result","Date","Stability","Duration (s)"
"Review AP entries","Create manual payment and delete unposted payment","ERROR","2023-09-18T18:29:37.824+08:00[Asia/Shanghai]","0.0","247.34"
"Review AP entries","Create voucher entry and edit","ERROR","2023-09-18T18:37:47.113+08:00[Asia/Shanghai]","0.0","158.16"
"Review AP entries","Reversal of unposted voucher match","ERROR","2023-09-18T18:45:19.788+08:00[Asia/Shanghai]","0.0","82.02"
